concept:name,time:timestamp,case:concept:name
01_HOOFD_040,2010-11-24 11:45:11+01:00,2874224
01_HOOFD_060,2010-11-24 11:45:17+01:00,2874224
01_HOOFD_065_1,2010-11-24 11:50:56+01:00,2874224
01_HOOFD_100,2010-11-24 11:51:27+01:00,2874224
01_HOOFD_100,2010-11-25 00:00:00+01:00,2771451
01_HOOFD_065_2,2010-11-25 00:00:00+01:00,2875758
01_HOOFD_190_2,2010-11-25 00:00:00+01:00,2875758
01_HOOFD_015,2010-11-25 12:38:49+01:00,2883285
01_HOOFD_020,2010-11-25 12:38:55+01:00,2883285
01_HOOFD_040,2010-11-25 12:38:59+01:00,2883285
01_HOOFD_060,2010-11-25 12:39:13+01:00,2883285
01_HOOFD_065_1,2010-11-25 12:39:15+01:00,2883285
06_VD_010,2010-11-25 12:39:33+01:00,2883285
01_HOOFD_100,2010-11-25 12:39:41+01:00,2883285
05_EIND_010,2010-11-25 12:40:10+01:00,2883285
01_HOOFD_050,2010-11-25 12:40:14+01:00,2883285
01_HOOFD_130,2010-11-25 12:40:21+01:00,2883285
01_HOOFD_110,2010-11-25 12:40:24+01:00,2883285
01_HOOFD_120,2010-11-25 12:40:26+01:00,2883285
01_HOOFD_180,2010-11-25 12:40:33+01:00,2883285
01_HOOFD_190_1,2010-11-25 12:40:37+01:00,2883285
01_HOOFD_200,2010-11-25 12:40:56+01:00,2883285
01_HOOFD_205,2010-11-25 12:40:57+01:00,2883285
01_HOOFD_270,2010-11-25 12:41:03+01:00,2883285
01_HOOFD_250,2010-11-25 12:41:09+01:00,2883285
01_HOOFD_260,2010-11-25 12:41:11+01:00,2883285
09_AH_I_010,2010-11-25 12:41:21+01:00,2883285
01_HOOFD_370,2010-11-25 12:41:24+01:00,2883285
01_HOOFD_375,2010-11-25 12:41:24+01:00,2883285
06_VD_010,2010-11-25 12:52:28+01:00,2840553
05_EIND_010,2010-11-25 12:52:34+01:00,2840553
01_HOOFD_110,2010-11-25 12:52:41+01:00,2840553
01_HOOFD_120,2010-11-25 12:52:45+01:00,2840553
01_HOOFD_180,2010-11-25 12:52:51+01:00,2840553
01_HOOFD_190_1,2010-11-25 12:53:18+01:00,2840553
01_HOOFD_200,2010-11-25 12:53:43+01:00,2840553
01_HOOFD_205,2010-11-25 12:53:43+01:00,2840553
01_HOOFD_270,2010-11-25 12:53:49+01:00,2840553
01_HOOFD_250,2010-11-25 12:53:53+01:00,2840553
01_HOOFD_260,2010-11-25 12:53:54+01:00,2840553
09_AH_I_010,2010-11-25 12:53:58+01:00,2840553
01_HOOFD_370,2010-11-25 12:54:01+01:00,2840553
01_HOOFD_375,2010-11-25 12:54:01+01:00,2840553
01_HOOFD_380,2010-11-25 12:54:27+01:00,2840553
01_HOOFD_430,2010-11-25 12:54:36+01:00,2840553
01_HOOFD_470,2010-11-25 12:54:45+01:00,2840553
01_HOOFD_480,2010-11-25 12:54:49+01:00,2840553
01_HOOFD_490_1,2010-11-25 12:54:49+01:00,2840553
01_HOOFD_490_2,2010-11-25 12:54:53+01:00,2840553
01_HOOFD_500,2010-11-25 12:55:11+01:00,2840553
01_HOOFD_510_1,2010-11-25 13:02:58+01:00,2840553
01_HOOFD_520,2010-11-25 13:03:34+01:00,2840553
01_HOOFD_110,2010-11-25 15:24:07+01:00,2840219
05_EIND_010,2010-11-25 15:24:19+01:00,2840219
06_VD_010,2010-11-25 15:24:29+01:00,2840219
01_HOOFD_120,2010-11-25 15:24:34+01:00,2840219
01_HOOFD_180,2010-11-25 15:24:43+01:00,2840219
01_HOOFD_190_1,2010-11-25 15:24:53+01:00,2840219
01_HOOFD_200,2010-11-25 16:11:34+01:00,2840219
01_HOOFD_205,2010-11-25 16:11:34+01:00,2840219
01_HOOFD_270,2010-11-25 16:11:39+01:00,2840219
01_HOOFD_250,2010-11-25 16:11:42+01:00,2840219
01_HOOFD_260,2010-11-25 16:11:44+01:00,2840219
09_AH_I_010,2010-11-25 16:11:48+01:00,2840219
01_HOOFD_375,2010-11-25 16:11:50+01:00,2840219
01_HOOFD_370,2010-11-25 16:11:50+01:00,2840219
01_HOOFD_380,2010-11-25 16:11:53+01:00,2840219
01_HOOFD_430,2010-11-25 16:11:59+01:00,2840219
01_HOOFD_470,2010-11-25 16:12:06+01:00,2840219
01_HOOFD_480,2010-11-25 16:12:11+01:00,2840219
01_HOOFD_490_1,2010-11-25 16:12:11+01:00,2840219
01_HOOFD_490_2,2010-11-25 16:12:16+01:00,2840219
01_HOOFD_500,2010-11-25 16:12:46+01:00,2840219
01_HOOFD_510_1,2010-11-25 16:18:37+01:00,2840219
01_HOOFD_520,2010-11-25 16:19:07+01:00,2840219
01_HOOFD_030_1,2010-11-25 16:36:01+01:00,2875758
01_HOOFD_040,2010-11-25 16:37:01+01:00,2875758
01_HOOFD_060,2010-11-25 16:37:07+01:00,2875758
01_HOOFD_065_1,2010-11-25 16:42:26+01:00,2875758
01_HOOFD_190_2,2010-11-26 00:00:00+01:00,2771451
01_HOOFD_510_2,2010-11-26 00:00:00+01:00,2847199
01_HOOFD_010,2010-11-26 00:00:00+01:00,2887943
01_HOOFD_010,2010-11-26 00:00:00+01:00,2902671
01_HOOFD_030_1,2010-11-26 11:17:18+01:00,2876753
01_HOOFD_040,2010-11-26 11:17:52+01:00,2876753
_END_,2010-11-26 11:17:53+01:00,2876753
06_VD_020_2,2010-11-29 00:00:00+01:00,2794023
01_HOOFD_030_2,2010-11-29 00:00:00+01:00,2887729
01_HOOFD_030_2,2010-11-29 00:00:00+01:00,2887943
01_HOOFD_010,2010-11-29 00:00:00+01:00,2902319
01_HOOFD_015,2010-11-29 11:10:07+01:00,2887943
01_HOOFD_020,2010-11-29 11:10:13+01:00,2887943
01_HOOFD_030_1,2010-11-29 11:13:43+01:00,2887943
01_HOOFD_040,2010-11-29 11:13:52+01:00,2887943
01_HOOFD_120,2010-11-29 11:20:57+01:00,2839858
06_VD_010,2010-11-29 11:21:04+01:00,2839858
01_HOOFD_180,2010-11-29 11:21:16+01:00,2839858
01_HOOFD_190_1,2010-11-29 11:21:28+01:00,2839858
01_HOOFD_200,2010-11-29 11:38:13+01:00,2839858
01_HOOFD_205,2010-11-29 11:38:13+01:00,2839858
01_HOOFD_270,2010-11-29 11:38:22+01:00,2839858
01_HOOFD_250,2010-11-29 11:38:33+01:00,2839858
01_HOOFD_260,2010-11-29 11:38:35+01:00,2839858
09_AH_I_010,2010-11-29 11:38:40+01:00,2839858
01_HOOFD_370,2010-11-29 11:38:46+01:00,2839858
01_HOOFD_375,2010-11-29 11:38:46+01:00,2839858
01_HOOFD_380,2010-11-29 11:38:50+01:00,2839858
01_HOOFD_430,2010-11-29 11:39:01+01:00,2839858
01_HOOFD_470,2010-11-29 11:39:07+01:00,2839858
01_HOOFD_480,2010-11-29 11:39:10+01:00,2839858
01_HOOFD_490_1,2010-11-29 11:39:10+01:00,2839858
01_HOOFD_490_2,2010-11-29 11:39:18+01:00,2839858
01_HOOFD_500,2010-11-29 11:39:29+01:00,2839858
01_HOOFD_510_1,2010-11-29 11:46:59+01:00,2839858
01_HOOFD_520,2010-11-29 11:47:12+01:00,2839858
06_VD_010,2010-11-29 12:31:49+01:00,2794023
06_VD_020_1,2010-11-29 12:31:51+01:00,2794023
06_VD_030,2010-11-29 12:33:14+01:00,2794023
06_VD_040,2010-11-29 12:33:20+01:00,2794023
06_VD_050,2010-11-29 12:55:44+01:00,2794023
06_VD_060,2010-11-29 12:55:51+01:00,2794023
06_VD_070,2010-11-30 00:00:00+01:00,2794023
01_HOOFD_190_2,2010-11-30 00:00:00+01:00,2839858
01_HOOFD_490_3,2010-11-30 00:00:00+01:00,2839858
01_HOOFD_490_3,2010-11-30 00:00:00+01:00,2840219
01_HOOFD_490_3,2010-11-30 00:00:00+01:00,2840553
01_HOOFD_030_2,2010-11-30 00:00:00+01:00,2890437
01_HOOFD_030_2,2010-11-30 00:00:00+01:00,2891205
01_HOOFD_010,2010-11-30 00:00:00+01:00,2891719
01_HOOFD_010,2010-11-30 00:00:00+01:00,2899336
01_HOOFD_010,2010-11-30 00:00:00+01:00,2901823
01_HOOFD_015,2010-11-30 12:22:50+01:00,2890437
01_HOOFD_020,2010-11-30 12:23:20+01:00,2890437
01_HOOFD_030_1,2010-11-30 12:41:26+01:00,2890437
01_HOOFD_015,2010-11-30 13:09:03+01:00,2891205
01_HOOFD_020,2010-11-30 13:09:07+01:00,2891205
01_HOOFD_030_1,2010-11-30 13:14:37+01:00,2891205
01_HOOFD_015,2010-11-30 16:21:56+01:00,2771451
01_HOOFD_020,2010-11-30 16:22:02+01:00,2771451
01_HOOFD_030_1,2010-11-30 16:22:26+01:00,2771451
01_HOOFD_040,2010-11-30 16:22:44+01:00,2771451
01_HOOFD_060,2010-11-30 16:50:14+01:00,2771451
01_HOOFD_065_1,2010-11-30 16:50:30+01:00,2771451
06_VD_010,2010-11-30 16:50:50+01:00,2771451
01_HOOFD_100,2010-11-30 16:50:56+01:00,2771451
01_HOOFD_130,2010-11-30 16:51:22+01:00,2771451
01_HOOFD_050,2010-11-30 16:51:36+01:00,2771451
05_EIND_010,2010-11-30 16:51:49+01:00,2771451
01_HOOFD_110,2010-11-30 16:52:23+01:00,2771451
01_HOOFD_120,2010-11-30 16:52:28+01:00,2771451
01_HOOFD_180,2010-11-30 16:53:02+01:00,2771451
01_HOOFD_190_1,2010-11-30 16:53:04+01:00,2771451
01_HOOFD_200,2010-11-30 16:53:24+01:00,2771451
08_AWB45_010,2010-11-30 16:54:00+01:00,2771451
08_AWB45_020_1,2010-11-30 16:54:10+01:00,2771451
08_AWB45_030,2010-11-30 16:55:36+01:00,2771451
01_HOOFD_530,2010-12-01 00:00:00+01:00,2847199
01_HOOFD_100,2010-12-01 00:00:00+01:00,2866083
01_HOOFD_100,2010-12-01 00:00:00+01:00,2868276
01_HOOFD_100,2010-12-01 00:00:00+01:00,2868714
01_HOOFD_100,2010-12-01 00:00:00+01:00,2871542
01_HOOFD_100,2010-12-01 00:00:00+01:00,2872584
01_HOOFD_100,2010-12-01 00:00:00+01:00,2874224
01_HOOFD_100,2010-12-01 00:00:00+01:00,2875758
01_HOOFD_100,2010-12-01 00:00:00+01:00,2890437
01_HOOFD_100,2010-12-01 00:00:00+01:00,2891205
_END_,2010-12-01 00:00:01+01:00,2847199
01_HOOFD_015,2010-12-01 10:27:11+01:00,2783345
01_HOOFD_020,2010-12-01 10:27:17+01:00,2783345
01_HOOFD_040,2010-12-01 10:27:23+01:00,2783345
01_HOOFD_060,2010-12-01 10:27:30+01:00,2783345
01_HOOFD_065_1,2010-12-01 10:27:32+01:00,2783345
06_VD_010,2010-12-01 10:27:48+01:00,2783345
01_HOOFD_100,2010-12-01 10:27:52+01:00,2783345
01_HOOFD_110,2010-12-01 10:28:03+01:00,2783345
01_HOOFD_120,2010-12-01 10:28:06+01:00,2783345
01_HOOFD_130,2010-12-01 10:28:14+01:00,2783345
01_HOOFD_180,2010-12-01 10:28:21+01:00,2783345
01_HOOFD_190_1,2010-12-01 10:28:25+01:00,2783345
01_HOOFD_200,2010-12-01 10:30:11+01:00,2783345
08_AWB45_010,2010-12-01 10:30:35+01:00,2783345
08_AWB45_020_1,2010-12-01 10:30:39+01:00,2783345
08_AWB45_030,2010-12-01 10:33:03+01:00,2783345
08_AWB45_170,2010-12-01 10:36:08+01:00,2783345
01_HOOFD_130,2010-12-01 10:36:21+01:00,2783345
01_HOOFD_110,2010-12-01 10:36:39+01:00,2783345
01_HOOFD_120,2010-12-01 10:36:43+01:00,2783345
01_HOOFD_180,2010-12-01 10:36:55+01:00,2783345
01_HOOFD_190_1,2010-12-01 10:37:01+01:00,2783345
01_HOOFD_200,2010-12-01 10:37:29+01:00,2783345
01_HOOFD_205,2010-12-01 10:37:29+01:00,2783345
01_HOOFD_270,2010-12-01 10:37:35+01:00,2783345
01_HOOFD_250,2010-12-01 10:37:45+01:00,2783345
01_HOOFD_260,2010-12-01 10:37:49+01:00,2783345
09_AH_I_010,2010-12-01 10:37:57+01:00,2783345
01_HOOFD_375,2010-12-01 10:38:00+01:00,2783345
01_HOOFD_370,2010-12-01 10:38:00+01:00,2783345
01_HOOFD_380,2010-12-01 10:38:04+01:00,2783345
05_EIND_010,2010-12-01 10:38:28+01:00,2783345
01_HOOFD_050,2010-12-01 10:38:34+01:00,2783345
01_HOOFD_430,2010-12-01 10:38:59+01:00,2783345
01_HOOFD_470,2010-12-01 10:39:05+01:00,2783345
01_HOOFD_480,2010-12-01 10:39:10+01:00,2783345
01_HOOFD_490_1,2010-12-01 10:39:10+01:00,2783345
08_AWB45_170,2010-12-01 10:52:59+01:00,2771451
01_HOOFD_130,2010-12-01 10:53:03+01:00,2771451
01_HOOFD_110,2010-12-01 10:53:11+01:00,2771451
01_HOOFD_120,2010-12-01 10:53:14+01:00,2771451
01_HOOFD_180,2010-12-01 10:53:19+01:00,2771451
01_HOOFD_190_1,2010-12-01 10:53:21+01:00,2771451
01_HOOFD_200,2010-12-01 10:54:00+01:00,2771451
01_HOOFD_205,2010-12-01 10:54:00+01:00,2771451
01_HOOFD_270,2010-12-01 10:54:05+01:00,2771451
01_HOOFD_250,2010-12-01 10:54:08+01:00,2771451
01_HOOFD_260,2010-12-01 10:54:12+01:00,2771451
09_AH_I_010,2010-12-01 10:54:17+01:00,2771451
01_HOOFD_375,2010-12-01 10:54:19+01:00,2771451
01_HOOFD_370,2010-12-01 10:54:19+01:00,2771451
01_HOOFD_380,2010-12-01 10:54:22+01:00,2771451
01_HOOFD_430,2010-12-01 10:54:39+01:00,2771451
01_HOOFD_470,2010-12-01 10:54:45+01:00,2771451
01_HOOFD_480,2010-12-01 10:54:47+01:00,2771451
01_HOOFD_490_1,2010-12-01 10:54:47+01:00,2771451
05_EIND_020,2010-12-02 00:00:00+01:00,2872584
01_HOOFD_030_2,2010-12-02 00:00:00+01:00,2891719
01_HOOFD_190_2,2010-12-02 00:00:00+01:00,2899336
01_HOOFD_030_2,2010-12-02 00:00:00+01:00,2899336
01_HOOFD_015,2010-12-02 13:48:14+01:00,2891719
01_HOOFD_020,2010-12-02 13:48:23+01:00,2891719
01_HOOFD_030_1,2010-12-02 13:51:32+01:00,2891719
01_HOOFD_015,2010-12-02 15:02:10+01:00,2899336
01_HOOFD_020,2010-12-02 15:02:14+01:00,2899336
01_HOOFD_030_1,2010-12-02 15:07:03+01:00,2899336
01_HOOFD_040,2010-12-02 15:07:12+01:00,2899336
01_HOOFD_060,2010-12-02 15:07:18+01:00,2899336
01_HOOFD_190_2,2010-12-03 00:00:00+01:00,2887943
01_HOOFD_190_2,2010-12-03 00:00:00+01:00,2887943
01_HOOFD_100,2010-12-03 00:00:00+01:00,2887943
01_HOOFD_065_2,2010-12-03 00:00:00+01:00,2887943
01_HOOFD_030_2,2010-12-03 00:00:00+01:00,2900428
01_HOOFD_030_2,2010-12-03 00:00:00+01:00,2901823
01_HOOFD_030_2,2010-12-03 00:00:00+01:00,2902319
01_HOOFD_030_2,2010-12-03 00:00:00+01:00,2902671
01_HOOFD_010,2010-12-03 00:00:00+01:00,2904023
01_HOOFD_060,2010-12-03 09:37:49+01:00,2887943
01_HOOFD_065_1,2010-12-03 09:52:24+01:00,2887943
01_HOOFD_015,2010-12-03 11:44:56+01:00,2900428
01_HOOFD_020,2010-12-03 11:45:00+01:00,2900428
01_HOOFD_030_1,2010-12-03 11:55:31+01:00,2900428
01_HOOFD_040,2010-12-03 11:55:45+01:00,2900428
01_HOOFD_015,2010-12-03 12:15:33+01:00,2901823
01_HOOFD_020,2010-12-03 12:15:37+01:00,2901823
01_HOOFD_030_1,2010-12-03 12:21:19+01:00,2901823
01_HOOFD_040,2010-12-03 12:21:29+01:00,2901823
_END_,2010-12-03 12:21:30+01:00,2901823
01_HOOFD_015,2010-12-03 13:04:06+01:00,2902319
01_HOOFD_020,2010-12-03 13:04:09+01:00,2902319
01_HOOFD_030_1,2010-12-03 13:07:47+01:00,2902319
01_HOOFD_040,2010-12-03 13:07:55+01:00,2902319
01_HOOFD_015,2010-12-03 14:09:23+01:00,2902671
01_HOOFD_020,2010-12-03 14:09:27+01:00,2902671
01_HOOFD_030_1,2010-12-03 14:13:21+01:00,2902671
01_HOOFD_040,2010-12-03 14:13:31+01:00,2902671
01_HOOFD_010,2010-12-05 00:00:00+01:00,2911919
01_HOOFD_490_3,2010-12-06 00:00:00+01:00,2771451
01_HOOFD_510_2,2010-12-06 00:00:00+01:00,2771451
01_HOOFD_490_3,2010-12-06 00:00:00+01:00,2783345
01_HOOFD_510_2,2010-12-06 00:00:00+01:00,2783345
01_HOOFD_490_3,2010-12-06 00:00:00+01:00,2831567
01_HOOFD_510_2,2010-12-06 00:00:00+01:00,2839858
01_HOOFD_510_2,2010-12-06 00:00:00+01:00,2840219
01_HOOFD_190_2,2010-12-06 00:00:00+01:00,2840219
01_HOOFD_510_2,2010-12-06 00:00:00+01:00,2840553
01_HOOFD_190_2,2010-12-06 00:00:00+01:00,2840553
01_HOOFD_490_3,2010-12-06 00:00:00+01:00,2868276
01_HOOFD_190_2,2010-12-06 00:00:00+01:00,2868714
08_AWB45_020_2,2010-12-06 00:00:00+01:00,2868714
05_EIND_050,2010-12-06 00:00:00+01:00,2872584
01_HOOFD_065_2,2010-12-06 00:00:00+01:00,2872584
05_EIND_030_2,2010-12-06 00:00:00+01:00,2872584
01_HOOFD_195_2,2010-12-06 00:00:00+01:00,2890437
01_HOOFD_065_2,2010-12-06 00:00:00+01:00,2890437
01_HOOFD_065_2,2010-12-06 00:00:00+01:00,2899336
01_HOOFD_190_2,2010-12-06 00:00:00+01:00,2899336
01_HOOFD_065_2,2010-12-06 00:00:00+01:00,2902319
01_HOOFD_190_2,2010-12-06 00:00:00+01:00,2902319
01_HOOFD_190_2,2010-12-06 00:00:00+01:00,2902319
01_HOOFD_060,2010-12-06 08:50:41+01:00,2902319
01_HOOFD_065_1,2010-12-06 08:57:49+01:00,2902319
01_HOOFD_100,2010-12-06 09:03:04+01:00,2902319
01_HOOFD_490_2,2010-12-06 09:06:21+01:00,2771451
01_HOOFD_500,2010-12-06 09:09:03+01:00,2771451
01_HOOFD_065_1,2010-12-06 09:13:48+01:00,2899336
01_HOOFD_100,2010-12-06 09:14:04+01:00,2899336
01_HOOFD_510_1,2010-12-06 10:00:26+01:00,2771451
01_HOOFD_520,2010-12-06 10:03:59+01:00,2771451
01_HOOFD_015,2010-12-06 11:44:59+01:00,2904023
01_HOOFD_020,2010-12-06 11:45:03+01:00,2904023
01_HOOFD_490_2,2010-12-06 12:19:25+01:00,2783345
01_HOOFD_500,2010-12-06 12:19:37+01:00,2783345
01_HOOFD_110,2010-12-06 12:24:16+01:00,2868714
01_HOOFD_120,2010-12-06 12:24:49+01:00,2868714
01_HOOFD_130,2010-12-06 12:25:54+01:00,2868714
01_HOOFD_180,2010-12-06 12:26:41+01:00,2868714
01_HOOFD_190_1,2010-12-06 12:26:49+01:00,2868714
01_HOOFD_200,2010-12-06 12:28:53+01:00,2868714
08_AWB45_010,2010-12-06 12:30:21+01:00,2868714
01_HOOFD_510_1,2010-12-06 12:30:23+01:00,2783345
08_AWB45_020_1,2010-12-06 12:30:35+01:00,2868714
01_HOOFD_520,2010-12-06 12:30:41+01:00,2783345
01_HOOFD_110,2010-12-06 13:00:31+01:00,2866083
01_HOOFD_120,2010-12-06 13:00:41+01:00,2866083
01_HOOFD_130,2010-12-06 13:01:00+01:00,2866083
01_HOOFD_180,2010-12-06 13:01:06+01:00,2866083
01_HOOFD_190_1,2010-12-06 13:01:29+01:00,2866083
01_HOOFD_200,2010-12-06 13:02:17+01:00,2866083
01_HOOFD_205,2010-12-06 13:02:17+01:00,2866083
01_HOOFD_040,2010-12-06 13:05:13+01:00,2890437
01_HOOFD_060,2010-12-06 13:25:00+01:00,2890437
01_HOOFD_065_1,2010-12-06 13:25:19+01:00,2890437
06_VD_010,2010-12-06 13:26:16+01:00,2890437
01_HOOFD_100,2010-12-06 13:26:38+01:00,2890437
01_HOOFD_110,2010-12-06 13:27:50+01:00,2890437
01_HOOFD_120,2010-12-06 13:27:52+01:00,2890437
01_HOOFD_130,2010-12-06 13:28:02+01:00,2890437
01_HOOFD_050,2010-12-06 13:28:15+01:00,2890437
05_EIND_010,2010-12-06 13:28:23+01:00,2890437
01_HOOFD_180,2010-12-06 13:30:55+01:00,2890437
01_HOOFD_195_1,2010-12-06 13:31:03+01:00,2890437
_END_,2010-12-06 13:31:04+01:00,2890437
01_HOOFD_110,2010-12-06 15:10:02+01:00,2854000
01_HOOFD_120,2010-12-06 15:10:04+01:00,2854000
01_HOOFD_130,2010-12-06 15:10:14+01:00,2854000
01_HOOFD_180,2010-12-06 15:10:20+01:00,2854000
01_HOOFD_190_1,2010-12-06 15:10:30+01:00,2854000
01_HOOFD_200,2010-12-06 15:10:51+01:00,2854000
08_AWB45_010,2010-12-06 15:11:00+01:00,2854000
08_AWB45_020_1,2010-12-06 15:11:09+01:00,2854000
01_HOOFD_060,2010-12-06 15:59:53+01:00,2872584
01_HOOFD_065_1,2010-12-06 15:59:59+01:00,2872584
05_EIND_010,2010-12-06 16:00:30+01:00,2872584
05_EIND_030_1,2010-12-06 16:00:37+01:00,2872584
05_EIND_040,2010-12-06 16:37:20+01:00,2872584
01_HOOFD_100,2010-12-06 16:39:14+01:00,2872584
01_HOOFD_110,2010-12-06 16:40:02+01:00,2872584
01_HOOFD_130,2010-12-06 16:40:13+01:00,2872584
01_HOOFD_050,2010-12-06 16:40:19+01:00,2872584
06_VD_010,2010-12-06 16:40:35+01:00,2872584
05_EIND_060,2010-12-06 16:40:40+01:00,2872584
05_EIND_070,2010-12-06 16:40:40+01:00,2872584
01_HOOFD_120,2010-12-06 16:40:44+01:00,2872584
01_HOOFD_790,2010-12-06 16:40:51+01:00,2872584
_END_,2010-12-06 16:40:52+01:00,2872584
05_EIND_020,2010-12-07 00:00:00+01:00,2794023
05_EIND_030_2,2010-12-07 00:00:00+01:00,2794023
05_EIND_050,2010-12-07 00:00:00+01:00,2794023
08_AWB45_020_2,2010-12-07 00:00:00+01:00,2817543
01_HOOFD_195_2,2010-12-07 00:00:00+01:00,2817543
01_HOOFD_190_2,2010-12-07 00:00:00+01:00,2831567
08_AWB45_020_2,2010-12-07 00:00:00+01:00,2854000
01_HOOFD_190_2,2010-12-07 00:00:00+01:00,2868276
01_HOOFD_030_2,2010-12-07 00:00:00+01:00,2904023
01_HOOFD_030_2,2010-12-07 00:00:00+01:00,2911919
01_HOOFD_110,2010-12-07 10:33:55+01:00,2868276
01_HOOFD_120,2010-12-07 10:34:25+01:00,2868276
01_HOOFD_130,2010-12-07 10:34:34+01:00,2868276
01_HOOFD_180,2010-12-07 10:34:40+01:00,2868276
01_HOOFD_190_1,2010-12-07 10:37:35+01:00,2868276
01_HOOFD_200,2010-12-07 10:37:58+01:00,2868276
01_HOOFD_205,2010-12-07 10:37:58+01:00,2868276
01_HOOFD_270,2010-12-07 10:38:05+01:00,2868276
01_HOOFD_250,2010-12-07 10:38:38+01:00,2868276
01_HOOFD_260,2010-12-07 10:38:43+01:00,2868276
09_AH_I_010,2010-12-07 10:38:49+01:00,2868276
01_HOOFD_370,2010-12-07 10:38:51+01:00,2868276
01_HOOFD_375,2010-12-07 10:38:52+01:00,2868276
01_HOOFD_380,2010-12-07 10:38:56+01:00,2868276
05_EIND_010,2010-12-07 11:21:50+01:00,2794023
05_EIND_030_1,2010-12-07 11:22:14+01:00,2794023
05_EIND_040,2010-12-07 11:22:30+01:00,2794023
01_HOOFD_110,2010-12-07 11:23:55+01:00,2831567
01_HOOFD_120,2010-12-07 11:23:57+01:00,2831567
01_HOOFD_130,2010-12-07 11:24:03+01:00,2831567
01_HOOFD_180,2010-12-07 11:24:09+01:00,2831567
01_HOOFD_190_1,2010-12-07 11:26:12+01:00,2831567
01_HOOFD_200,2010-12-07 11:26:43+01:00,2831567
01_HOOFD_205,2010-12-07 11:26:43+01:00,2831567
01_HOOFD_270,2010-12-07 11:26:47+01:00,2831567
01_HOOFD_250,2010-12-07 11:26:52+01:00,2831567
01_HOOFD_260,2010-12-07 11:26:55+01:00,2831567
09_AH_I_010,2010-12-07 11:27:04+01:00,2831567
01_HOOFD_370,2010-12-07 11:27:06+01:00,2831567
01_HOOFD_375,2010-12-07 11:27:06+01:00,2831567
01_HOOFD_380,2010-12-07 11:27:11+01:00,2831567
05_EIND_070,2010-12-07 11:30:08+01:00,2794023
05_EIND_060,2010-12-07 11:30:08+01:00,2794023
_END_,2010-12-07 11:30:09+01:00,2794023
01_HOOFD_050,2010-12-07 11:42:12+01:00,2868276
05_EIND_010,2010-12-07 11:42:19+01:00,2868276
06_VD_010,2010-12-07 11:42:24+01:00,2868276
01_HOOFD_430,2010-12-07 11:46:10+01:00,2868276
01_HOOFD_470,2010-12-07 11:46:45+01:00,2868276
01_HOOFD_480,2010-12-07 11:47:03+01:00,2868276
01_HOOFD_490_1,2010-12-07 11:47:03+01:00,2868276
01_HOOFD_490_2,2010-12-07 11:47:17+01:00,2868276
01_HOOFD_500,2010-12-07 11:48:29+01:00,2868276
01_HOOFD_510_1,2010-12-07 11:52:09+01:00,2868276
01_HOOFD_520,2010-12-07 11:52:28+01:00,2868276
01_HOOFD_110,2010-12-07 12:45:20+01:00,2802160
01_HOOFD_120,2010-12-07 12:45:27+01:00,2802160
01_HOOFD_130,2010-12-07 12:45:41+01:00,2802160
01_HOOFD_180,2010-12-07 12:45:46+01:00,2802160
01_HOOFD_190_1,2010-12-07 12:45:53+01:00,2802160
01_HOOFD_200,2010-12-07 12:46:24+01:00,2802160
08_AWB45_010,2010-12-07 12:46:56+01:00,2802160
08_AWB45_020_1,2010-12-07 12:46:59+01:00,2802160
01_HOOFD_050,2010-12-07 12:58:57+01:00,2831567
05_EIND_010,2010-12-07 12:59:01+01:00,2831567
06_VD_010,2010-12-07 12:59:05+01:00,2831567
01_HOOFD_430,2010-12-07 12:59:19+01:00,2831567
01_HOOFD_470,2010-12-07 12:59:23+01:00,2831567
01_HOOFD_480,2010-12-07 12:59:27+01:00,2831567
01_HOOFD_490_1,2010-12-07 12:59:27+01:00,2831567
01_HOOFD_490_2,2010-12-07 12:59:30+01:00,2831567
01_HOOFD_500,2010-12-07 12:59:38+01:00,2831567
01_HOOFD_510_1,2010-12-07 14:19:56+01:00,2831567
01_HOOFD_520,2010-12-07 14:20:06+01:00,2831567
01_HOOFD_015,2010-12-07 15:01:43+01:00,2911919
01_HOOFD_020,2010-12-07 15:02:02+01:00,2911919
01_HOOFD_030_1,2010-12-07 15:02:25+01:00,2911919
01_HOOFD_040,2010-12-07 15:02:48+01:00,2911919
01_HOOFD_060,2010-12-07 15:02:53+01:00,2911919
_END_,2010-12-07 15:02:54+01:00,2911919
01_HOOFD_190_2,2010-12-08 00:00:00+01:00,2830183
01_HOOFD_190_2,2010-12-08 00:00:00+01:00,2833073
01_HOOFD_530,2010-12-08 00:00:00+01:00,2839858
01_HOOFD_530,2010-12-08 00:00:00+01:00,2840219
01_HOOFD_530,2010-12-08 00:00:00+01:00,2840553
01_HOOFD_190_2,2010-12-08 00:00:00+01:00,2847603
01_HOOFD_190_2,2010-12-08 00:00:00+01:00,2857143
01_HOOFD_010,2010-12-08 00:00:00+01:00,2917203
01_HOOFD_010,2010-12-08 00:00:00+01:00,2917783
01_HOOFD_010,2010-12-08 00:00:00+01:00,2928203
06_VD_010,2010-12-08 10:39:03+01:00,2851738
06_VD_020_1,2010-12-08 10:39:24+01:00,2851738
06_VD_030,2010-12-08 10:39:59+01:00,2851738
01_HOOFD_110,2010-12-08 13:00:45+01:00,2847603
01_HOOFD_120,2010-12-08 13:01:10+01:00,2847603
